64,128,256,512,1024
0.0029048919677734375,0.005980730056762695,0.011499404907226562,0.024282455444335938,0.04991650581359863
0.0030684471130371094,0.005879402160644531,0.011820554733276367,0.02374267578125,0.04928421974182129
0.0030045509338378906,0.00565338134765625,0.011893749237060547,0.023904085159301758,0.052304983139038086
0.0030121803283691406,0.005850791931152344,0.011913061141967773,0.023659229278564453,0.047933101654052734
0.0028314590454101562,0.00580286979675293,0.011989116668701172,0.024091482162475586,0.0489959716796875
0.0030090808868408203,0.0057108402252197266,0.01163625717163086,0.024373769760131836,0.047547340393066406
0.002904176712036133,0.005980968475341797,0.01185750961303711,0.024011611938476562,0.047750234603881836
0.0028455257415771484,0.0059299468994140625,0.011687040328979492,0.02336716651916504,0.04836320877075195
0.002879619598388672,0.005831718444824219,0.012008190155029297,0.02432703971862793,0.04876375198364258
0.0031266212463378906,0.005867958068847656,0.011660575866699219,0.024378061294555664,0.04787802696228027
0.0030295848846435547,0.005797863006591797,0.011950016021728516,0.0237576961517334,0.0478060245513916
0.0029363632202148438,0.005883216857910156,0.011703729629516602,0.023419618606567383,0.04848003387451172
0.0030422210693359375,0.0061991214752197266,0.011823415756225586,0.02408456802368164,0.04873061180114746
0.0028793811798095703,0.005733966827392578,0.011653423309326172,0.023600101470947266,0.04747438430786133
0.002877473831176758,0.005550384521484375,0.01175069808959961,0.023386001586914062,0.04799604415893555
0.0030128955841064453,0.0058286190032958984,0.011996984481811523,0.025623083114624023,0.04854440689086914
0.0030307769775390625,0.005964994430541992,0.011992692947387695,0.024883508682250977,0.04783272743225098
0.002875089645385742,0.0060880184173583984,0.011705160140991211,0.0238797664642334,0.04882192611694336
0.002994060516357422,0.005922555923461914,0.011792898178100586,0.02464747428894043,0.0487058162689209
0.002819538116455078,0.0056476593017578125,0.01195979118347168,0.02557849884033203,0.048154592514038086
0.003046274185180664,0.005927085876464844,0.011581897735595703,0.023494958877563477,0.048305511474609375
0.002927064895629883,0.005829334259033203,0.011792659759521484,0.023934602737426758,0.04767799377441406
0.005556821823120117,0.006007671356201172,0.011947154998779297,0.024573564529418945,0.047313690185546875
0.002802610397338867,0.005911350250244141,0.011889457702636719,0.02426314353942871,0.04831266403198242
0.0029053688049316406,0.0056269168853759766,0.012072086334228516,0.02401256561279297,0.04756760597229004
0.0029306411743164062,0.005928993225097656,0.011476278305053711,0.02326059341430664,0.04866933822631836
0.005789279937744141,0.005843639373779297,0.0115509033203125,0.024083375930786133,0.048248291015625
0.002920389175415039,0.005741119384765625,0.011691570281982422,0.024179935455322266,0.04789376258850098
0.0028967857360839844,0.005834817886352539,0.011613130569458008,0.023795604705810547,0.04793810844421387
0.0028448104858398438,0.006127119064331055,0.011600732803344727,0.02369403839111328,0.04819154739379883
0.003066539764404297,0.005953073501586914,0.011639595031738281,0.023906946182250977,0.04879164695739746
0.002852916717529297,0.005848407745361328,0.011844873428344727,0.025382518768310547,0.04980754852294922
0.002842426300048828,0.005990028381347656,0.012232780456542969,0.023694992065429688,0.04788541793823242
0.0028710365295410156,0.0057430267333984375,0.012736082077026367,0.023792028427124023,0.04802227020263672
